kategoria,nazwa,adres,teryt_gmina
apteka,"APTEKA ""CENTAURIA"" SPÓŁKA CYWILNA IMIELSKI JERZY, IMIELSKA-SOLICH EWA","Spółdzielców 50, 43-300 Bielsko-Biała",
apteka,"APTEKA '""BESKID"" JADWIGA POLAK-MATLAK I WSPÓLNICY SPÓŁKA JAWNA","Sternicza 26A, 43-300 Bielsko-Biała",2461011
apteka,"APTEKA ELENA SPÓŁKA CYWILNA KATARZYNA MAJEWICZ-JAKUBOWSKA, RENATA GRYCZKA SUCHY","Szarotki 10, 43-300 Bielsko-Biała",
apteka,Mifarma Spółka z ograniczoną odpowiedzialnością,"Warszawska 2, 43-300 Bielsko-Biała",2461011
apteka,ZIKO APTEKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Warszawska 5, 43-300 Bielsko-Biała",
apteka,mgr farm. Halina Maciejewska,"Willowa 2A, 43-300 Bielsko-Biała",
apteka,PG-FARMA mgr farm. Patrycja Grzegorzek,"Wyzwolenia 367, 43-300 Bielsko-Biała",
apteka,ZDZISŁAW CHOJOWSKI,"Granitowa 20, 43-155 Bieruń",
apteka,"STOWARZYSZENIE OCHRONY ZDROWIA PRACOWNIKÓW KWK ""PIAST""","Granitowa 22, 43-155 Bieruń",2414011
apteka,"Beta Polska Spółka Jawna Beata Księżyk-Knapik, Beata Połap","Rynek 1, 43-150 Bieruń",
apteka,Maria Feliksiak,"Węglowa 14, 43-155 Bieruń",
apteka,PIOTROWSKA KUŚMIERZ SPÓŁKA JAWNA,"Żeromskiego Stefana 2, 42-290 Blachownia",
apteka,Joanna Garbaczyńska - Kiełek,"Żeromskiego Stefana 8, 42-290 Blachownia",
apteka,Barbara Sablik,"Wyzwolenia 34a, 43-438 Brenna",2403042
apteka,Primus-Farm Frączek&Wypiór Spółka jawna,"Szkolna 12, 42-470 Brudzowice",
apteka,mgr farm. Dariusz Sobkowski,"227, 34-382 Brzuśnik",
apteka,MAX Apteka Spółka z ograniczoną odpowiedzialnością,"Szkolna 1, 43-374 Buczkowice",
apteka,Urszula Stanisławska-Siwek,"Szczyrkowska 58, 43-360 Bystra",
apteka,Medialis Pharm Spółka z ograniczoną odpowiedzialnością,"Jana Nowaka-Jeziorańskiego 25, 41-923 Bytom",2462011
apteka,"PRZEDSIĘBIORSTWO ZAOPATRZENIA FARMACEUTYCZNEGO ""CEFARM-LUBLIN"" S.A.","Stefana Batorego 20, 41-902 Bytom",
apteka,mgr farm.Joanna Sar,"Chorzowska 14, 41-910 Bytom",
apteka,"Przedsiębiorstwo Farmaceutyczne ""APEXIM"" Spółka Akcyjna z siedzibą w Łodzi","Chorzowska 86, 41-900 Bytom",
apteka,APTEKA IM. I. ŁUKASIEWICZA STACH SPÓŁKA JAWNA,"Ignacego Chrzanowskiego 5, 41-902 Bytom",
apteka,INDRA JARGAN-SZKLORZ SPÓŁKA JAWNA,"Dworcowa 24, 41-902 Bytom",2462011
apteka,Firma Zdrowie Spółka z ograniczoną odpowiedzialnością,"Alojzego Felińskiego 63, 41-908 Bytom",
apteka,Szósta Apteka Zdrowit Spółka z ograniczoną odpowiedzialnością,"Felińskiego Alojzego 63 F, 41-908 Bytom",
apteka,Siódma Apteka Zdrowit Spółka z ograniczoną odpowiedzialnością,"Józefa Jainty 20, 41-902 Bytom",
apteka,"Apteka ""DLA CIEBIE"" M. i R. Woźniak Spółka Jawna","Konstytucji 91 A, 41-906 Bytom",2462011
apteka,Apteka Pod Św. Franciszkiem Spółka z ograniczoną odpowiedzialnością,"Kościelna 10b, 41-902 Bytom",2462011
apteka,SATURN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Łużycka 12, 41-902 Bytom",2462011
apteka,mgr farm.Joanna Sar,"Łużycka 7, 41-902 Bytom",
apteka,F. WSZOŁEK SPÓŁKA JAWNA,"Maurycego Mochnackiego 68, 41-907 Bytom",2462011
apteka,"TOMCZYK, SMOŁA Spółka Jawna","Adama Mickiewicza 20, 41-902 Bytom",2462011
apteka,JUSTYNA ZALEWSKA-REJDAK,"Olimpijska 1, 41-902 Bytom",
apteka,MAGICZNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,"Orzegowska 32, 41-907 Bytom",
apteka,Apteka Słoneczna Kwiecień Bytom Orzegowska Spółka Jawna,"Orzegowska 52 A, 41-907 Bytom",
apteka,Apteka Piekarska 5 Spółka z ograniczoną odpowiedzialnością,"Piekarska 5, 41-902 Bytom",
apteka,VIOLA  SPÓŁKA  Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Marszałka Józefa Piłsudskiego 72, 41-902 Bytom",
apteka,WIESŁAW STOCHMIAŁEK,"Stefana Żeromskiego 1, 41-914 Bytom",
apteka,CEFARM ŚLĄSKI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Rynek 6, 41-902 Bytom",2462011
apteka,Firma Zdrowie Spółka z ograniczoną odpowiedzialnością,"Stolarzowicka 106, 41-908 Bytom",
apteka,Firma Zdrowie Spółka z ograniczoną odpowiedzialnością,"Stolarzowicka 44, 41-908 Bytom",
apteka,"PRZEDSIĘBIORSTWO ZAOPATRZENIA FARMACEUTYCZNEGO ""CEFARM-LUBLIN"" S.A.","Strzelców Bytomskich 96, 41-900 Bytom",
apteka,LW. LEBDA-WYBORNY SPÓŁKA JAWNA,"Tatrzańska 2, 41-907 Bytom",
apteka,BRL CENTER - POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Stanisława Wojciechowskiego 8, 41-902 Bytom",
apteka,BRL CENTER - POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"3 Maja 185, 41-500 Chorzów",
apteka,Apteka Floriańska Spółka z ograniczoną odpowiedzialnością,"Beskidzka 4, 41-500 Chorzów",
apteka,Premium-Lek Spółka z ograniczoną odpowiedzialnością Spółka Komandytowa,"Pawła Dombka 20, 41-500 CHORZÓW",
apteka,Apteka M. Pytlik spółka jawna,"Filarowa 3, 41-500 Chorzów",
apteka,"MSC S.C. MARTA SIEDLACZEK, MICHAŁ SIEDLACZEK","ks. Jana Gałeczki 41, 41-500 Chorzów",
apteka,Małgorzata Pijet,"Grunwaldzka 1, 41-500 Chorzów",
apteka,GRUPER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄSPÓŁKA KOMANDYTOWA,"Katowicka 74, 41-500 Chorzów",
apteka,mgr farm.Tomasz Krause,"Mazurska 16, 41-503 Chorzów",
apteka,M&R Pilch. Spółka Jawna,"Odrowążów 7, 41-506 CHORZÓW",2463011
apteka,DUOS PHARM Spółka z ograniczoną odpowiedzialnością Spółka Komandytowa,"Mickiewicza 10, 41-500 Chorzów",
apteka,Ziko Apteka Spółka z ograniczoną odpowiedzialnością,"Jana Sobieskiego 21, 41-500 Chorzów",
apteka,INSIEME SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Wolności 13, 41-500 Chorzów",
apteka,Grupa Aptek RP Spółka z ograniczoną odpowiedzialnością Spółka Komandytowa,"Wolności 78, 41-500 Chorzów",2463011
apteka,"APTEKA SŁONECZNA S.C. KRYSTYNA SEDLACZEK-GOLIASZ, JOLANTA KRÓL","Bielska 33A, 43-520 Chybie",
apteka,SEDLACZEK-GOLIASZ KRYSTYNA,"Bielska 61, 43-520 Chybie",
apteka,"APTEKA ESKULAP S.C. HALINA STANECKA, DANIEL STANECKI","Zjednoczenia 9A, 42-793 Ciasna",
apteka,mgr farm. Katarzyna Gabryś,"Bielska 8, 43-400 Cieszyn",
apteka,mgr farm. Katarzyna Gabryś,"Frysztacka 20, 43-400 Cieszyn",
apteka,MAŁGORZATA BIESOK,"gen. Józefa Hallera 65, 43-400 Cieszyn",
apteka,"""MEDYK"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ","Kolejowa 20, 43-400 Cieszyn",
apteka,"GALEN J.TALIK, M.STOLARCZYK SPÓŁKA JAWNA","Liburnia 22, 43-400 Cieszyn",
apteka,mgr farm. Katarzyna Gabryś,"Bolesława Limanowskiego 9, 43-400 Cieszyn",
apteka,KONWENT ZAKONU BONIFRATRÓW,"Józefa Londzina 1, 43-400 Cieszyn",2403011
apteka,CEFARM ŚLĄSKI  Spółka z ograniczoną odpowiedzialnością,"Rynek 6, 43-400 Cieszyn",
apteka,Centrum Dla Zdrowia mgr farm. Anna Kadłubicka-Krawczyk,"kard. Karola Wojtyły 26, 43-354 Czaniec",2402082
apteka,mgr farm. Krystyna Szleper,"Szkolna 91, 42-133 Czarna Wieś",
apteka,Maria-Pharm Spółka z ograniczoną odpowiedzialnością,"Legionów 189, 43-502 Czechowice-Dziedzice",2402044
apteka,"APTEKA ""GALENIKA"" K.P. GRYGIEL SPÓŁKA JAWNA","Kornela Makuszyńskiego 6, 43-502 Czechowice-Dziedzice",2402044
apteka,Agata Moczulska,"Romualda Traugutta 18 A, 43-502 Czechowice-Dziedzice",
apteka,UTRACKA MAGDALENA,"Niepodległości 1 A, 41-250 CZELADŹ",
apteka,EUROPEJSKA II SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Będzińska 80, 41-250 Czeladź",
apteka,HALINA WDOWSKA,"Bytomska 13, 41-250 Czeladź",
apteka,APTEKA VITAMINKA SPÓŁKA JAWNA JOANNA & ARTUR KWAPIEŃ,"Dehnelów 35, 41-250 Czeladź",
apteka,GEMMA Sp. z o.o.,"Rynek 24, 41-250 Czeladź",
apteka,"""PharmArk"" mgr farm. Arkadiusz Jędrysik","Spacerowa 4, 41-253 Czeladź",
apteka,Modrzejowska Jargan - Szklorz Spółka Jawna,"Zwycięstwa 38A, 41-253 Czeladź",2401021
apteka,RUDFARM SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,"3 Maja 12, 44-230 Czerwionka-Leszczyny",
apteka,DUOS PHARM Spółka z ograniczoną odpowiedzialnością Spółka Komandytowa,"3 Maja 23, 44-230 Czerwionka-Leszczyny",2412014
apteka,DUOS PHARM Spółka z ograniczoną odpowiedzialnością Spółka Komandytowa,"3 Maja 36C, 44-230 Czerwionka-Leszczyny",2412014
apteka,DUOS PHARM Spółka z ograniczoną odpowiedzialnością Spółka Komandytowa,"Broniewskiego 15, 44-238 Czerwionka-Leszczyny",2412014
apteka,Apotefarm Spółka z ograniczoną odpowiedzialnością,"Jana Pawła II 8 A - 8 B, 44-230 Czerwionka-Leszczyny",
apteka,Apotefarm Spółka z ograniczoną odpowiedzialnością,"Jesionka 37, 44-230 Czerwionka-Leszczyny",
apteka,PROVITAL Sylwia Bochenek,"Kochanowskiego 30, 44-230 Czerwionka-Leszczyny",2412013
apteka,DUOS PHARM Spółka z ograniczoną odpowiedzialnością Spółka Komandytowa,"Pojdy Księdza 35B, 44-238 Czerwionka-Leszczyny",
apteka,"APTEKA ""MELISA"" H., J., A., BUCHALIK SPÓŁKA JAWNA","Morcinka 6, 44-238 Czerwionka-Leszczyny",2412014
apteka,"APTEKA POD KLASZTOREM A. KOPYTKO, K. SZLĘZAK - ZALEWSKA  SPÓŁKA JAWNA","7 Kamienic 27, 42-226 Częstochowa",2464011
apteka,"APTEKA ""MEDICUS"" ANNA FILIPCZYK, JERZY TYŚ  SPÓŁKA JAWNA","Aleja Najświętszej Maryi Panny 16, 42-200 Częstochowa",2464011
apteka,CANNA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Aleja Najświętszej Maryi Panny 2, 42-202 Częstochowa",2464011
apteka,"APTEKA ""MEDICUS"" ANNA FILIPCZYK, JERZY TYŚ SPÓŁKA JAWNA","Aleja Najświętszej Maryi Panny 24, 42-202 Częstochowa",
apteka,"APTEKA ""MEDICUS"" ANNA FILIPCZYK, JERZY TYŚ SPÓŁKA JAWNA","Aleja Najświętszej Maryi Panny 3, 42-217 Częstochowa",2464011
apteka,SUPER-PHARM POLAND Sp. z o. o.,"Aleja Wojska Polskiego 207, 42-202 Częstochowa",
apteka,APTEKA PRYWATNA SZYMAŃSCY SPÓŁKA JAWNA,"Aleja Armii Krajowej 1, 42-200 Częstochowa",
apteka,Anna Szczepanik,"Krzysztofa Kamila Baczyńskiego 6, 42-224 Częstochowa",
apteka,FARMED A. Szczepanik Spółka Jawna,"Bialska 104, 42-200 Częstochowa",2464011
apteka,"Apteka Aronia Motyl-Pikuła, Pikuła Spółka Jawna","Bohaterów Katynia 25A, 42-200 Częstochowa",2464011
apteka,Apteka mgr farm. Ewa Dąbek,"Brzozowa 2/8, 42-200 Częstochowa",
apteka,NASZA APTEKA MONIKA MOTYL I WSPÓLNICY SPÓŁKA JAWNA,"Dąbrowskiego gen. Jana Henryka 40, 42-218 Częstochowa",2464011
apteka,MARIA JANISZEWSKA-BOCIAŃSKA,"Ferdynanda Focha 4, 42-200 Częstochowa",
apteka,"APTEKA ""ŚW. ŁUKASZA"" MARIA JANISZEWSKA-BOCIAŃSKA I SPÓŁKA- SPÓŁKA JAWNA","Ferdynanda Focha 4, 42-217 Częstochowa",
apteka,"APTEKA ""MEDICUS"" ANNA FILIPCZYK, JERZY TYŚ SPÓŁKA JAWNA","Ferdynanda Focha 7, 42-200 Częstochowa",2464011
apteka,SYLWIA STARZYK-BOGACZ,"gen. Władysława Andersa 12, 42-200 Częstochowa",
apteka,mgr farmacji Małgorzata Chabros-Buczek,"Witolda Gombrowicza 2, 42-224 Częstochowa",
apteka,APTEKA OGÓLNODOSTĘPNA JACHORSKA I WSPÓLNICY SPÓŁKA JAWNA,"Zbigniewa Herberta 2, 42-224 Częstochowa",
apteka,Marzena Holik,"Jarosława Iwaszkiewicza 11, 42-224 Częstochowa",2464011
apteka,Agata Erdman,"Jagiellońska 3, 42-216 Częstochowa",
apteka,Apteka mgr farm. Ewa Dąbek,"Jesienna 44, 42-208 Częstochowa",2464011
apteka,SIMPLEX Nosal-Mikułko Żurachowska Spółka Jawna,"Kiedrzyńska 134, 42-200 Częstochowa",
apteka,"APTEKA ""MEDICUS"" ANNA FILIPCZYK, JERZY TYŚ SPÓŁKA JAWNA","Kilińskiego 2, 42-200 Częstochowa",2464011
apteka,DR ZDROWIE S.A.,"Kisielewskiego 8, 42-200 Częstochowa",2464011
apteka,Jan Bieńkowski,"Konarskiego ks. Stanisława 2, 42-200 Częstochowa",
apteka,APTEKA S.C. GABRIELA SZYMAŃSKA-MLECZKO I BARTOSZ MLECZKO,"Kopalniana 4, 42-271 Częstochowa",
apteka,NOWA FARMACJA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Kopernika 45, 42-217 Częstochowa",2464011
apteka,"APTEKA ""MEDICUS"" ANNA FILIPCZYK, JERZY TYŚ SPÓŁKA JAWNA","Kordeckiego 11, 42-200 Częstochowa",2464011
apteka,PROWINCJA ZWIASTOWANIA PAŃSKIEGO STOWARZYSZENIA APOSTOLSTWA KATOLICKIEGO (KSIĘŻA PALLOTYNI),"Kordeckiego 49, 42-200 Częstochowa",
apteka,mgr farm. Grażyna Demczuk,"Michałowskiego prof. Kazimierza 17, 42-200 Częstochowa",
apteka,"APTEKA PRYWATNA ""PANACEUM "" ANNA KNOP BARBARA WOJCIECHOWSKA  SPÓŁKA JAWNA","Mireckiego Józefa 29A, 42-208 Częstochowa",
apteka,Apteka mgr farm. Ewa Dąbek,"Mirowska 9, 42-200 Częstochowa",
apteka,Apteka mgr farm. Ewa Dąbek,"Ignacego Mościckiego 7, 42-200 Częstochowa",
apteka,"APTEKA ""OSIEDLOWA"" KRYSTYNA I MARCIN STEFAŃCZYK SPÓŁKA JAWNA","Aleja Niepodległości 27, 42-216 Częstochowa",
apteka,Apteka Ewa Trojak,"Cypriana Kamila Norwida 11, 42-200 Częstochowa",2464011
apteka,JADWIGA PASIEKA,"Obrońców Poczty Gdańskiej 8, 42-200 Częstochowa",
apteka,Korax Spółka  z ograniczoną odpowiedzialnością,"Obrońców Westerplatte 21, 42-218 Częstochowa",2464011
apteka,EWA MAKUCH,"Orkana Władysława 61/67A, 42-200 Częstochowa",
apteka,Apteka mgr farm. Ewa Dąbek,"Orkana Władysława 93, 42-229 Częstochowa",
apteka,Apteka mgr farm. Ewa Dąbek,"Ossowskiego Michała 12, 42-207 Częstochowa",
apteka,"APTEKA ""MEDICUS"" ANNA FILIPCZYK, JERZY TYŚ SPÓŁKA JAWNA","Piastowska 80/82, 42-200 Częstochowa",2464011
apteka,Fides Janiszewski Spółka Jawna,"Aleja Pokoju 10, 42-200 Częstochowa",2464011
apteka,Fides Janiszewski Spółka Jawna,"Aleja Pokoju 5, 42-200 Częstochowa",2464011
apteka,SŁONECZNA LEWANOWICZ SPÓŁKA JAWNA,"gen. Ignacego Prądzyńskiego 1, 42-202 Częstochowa",2464011
apteka,mgr farm. EWA MLECZKO,"Pużaka Kazimierza 5, 42-200 Częstochowa",
apteka,KLIMASZEWSKA RENATA,"Sabinowska 112, 42-200 Częstochowa",
apteka,""" ANNA"" SYLWIA STARZYK-BOGACZ","Sejmowa 28, 42-215 Częstochowa",2464011
apteka,APTEKA JANA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Barbary św. 73, 42-226 Częstochowa",2464011
apteka,MIROPHARM Spółka z ograniczoną odpowiedzialnością,"Warszawska 2, 42-200 Częstochowa",2464011
apteka,mgr farm. Elżbieta Grabowska-Bidzińska,"Wieluńska 18, 42-217 Częstochowa",
apteka,"APTEKA ""MEDICUS"" ANNA FILIPCZYK, JERZY TYŚ SPÓŁKA JAWNA","Aleja Wolności 46, 42-200 Częstochowa",2464011
apteka,APTEKA PRYWATNA LINSCHEID SPÓŁKA JAWNA,"Wręczycka 29, 42-202 Częstochowa",2464011
apteka,ALEKSANDRA BARTNIKOWSKA,"Wręczycka 88, 42-202 Częstochowa",
apteka,mgr farm.Anna Kamińska,"Wojciecha św. 12, 43-331 Dankowice",
apteka,GRUPER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,"Jana III Sobieskiego 3, 41-300 Dąbrowa Górnicza",
apteka,MEDICO1000 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Karola Adamieckiego 11A, 41-300 Dąbrowa Górnicza",
apteka,mgr farmacji Ewa Filipek,"Kasprzaka 14, 41-303 Dąbrowa Górnicza",
apteka,PHARMEXPERT Spółka z ograniczoną odpowiedzialnością Spółka Komandytowa,"Kasprzaka 44A, 41-303 Dąbrowa Górnicza",
apteka,Infarmex Jargan-Szklorz Spółka Jawna,"Janusza Korczaka 1-3, 41-300 Dąbrowa Górnicza",2465011
apteka,CERTUS PHARMA Spółka z ograniczoną odpowiedzialnością,"Aleja Tadeusza Kościuszki 19, 41-300 Dąbrowa Górnicza",
apteka,Global Farm Jargan-Szklorz Spółka Jawna,"Ignacego Krasickiego 1, 41-303 Dąbrowa Górnicza",
apteka,ISOFARM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Ludowa 7, 41-300 Dąbrowa Górnicza",
apteka,BRL CENTER - POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Gustawa Morcinka 2, 41-303 Dąbrowa Górnicza",
apteka,"APTEKA ""BETULA"". ORLIK. SPÓŁKA JAWNA","Osiedle Robotnicze 5, 41-300 Dąbrowa Górnicza",
apteka,Monika Szmigielska-Duda Firma Handlowa,"Aleja Józefa Piłsudskiego 34F, 41-303 Dąbrowa Górnicza",
apteka,PHU KWIECIEŃ I SZYSZKA SPÓŁKA JAWNA,"Aleja Józefa Piłsudskiego 92, 41-303 Dąbrowa Górnicza",
apteka,"APTEKA ""DOSA"" S.C. JAKUB GÓRAK, SŁAWOMIR GÓRAK, PAULINA GÓRAK, MARIA GÓRAK","Adama Rapackiego 10 A, 42-520 Dąbrowa Górnicza",
apteka,Rokicka Wiesława Apteka Prywatna Spółka z ograniczoną odpowiedzialnością,"Kardynała Stefana Wyszyńskiego 1, 41-300 Dąbrowa Górnicza",
apteka,INDRA JARGAN-SZKLORZ SPÓŁKA JAWNA,"Jana III Sobieskiego 23, 41-300 Dąbrowa Górnicza",
apteka,Euro-Apteka Spółka z ograniczoną odpowiedzialnością,"Jana III Sobieskiego 6, 41-300 Dąbrowa Górnicza",
apteka,LASKOWSKA MAGDALENA,"Strzemieszycka 366, 42-530 Dąbrowa Górnicza",
apteka,PHU KWIECIEŃ I SZYSZKA SPÓŁKA JAWNA,"Szpitalna 14, 41-300 Dąbrowa Górnicza",2465011
apteka,"Progress Pharm Mariusz Sierka, Mieczyslaw Stępień Spółka Jawna","Tysiąclecia 5, 41-303 Dąbrowa Górnicza",2465011
apteka,"APTEKA ""ARNIKA"" S.C., GÓRAK SŁAWOMIR,GÓRAK JAKUB","Warszawska 81, 42-530 Dąbrowa Górnicza",
apteka,AQUA PTASZYŃSKA MICHALAK SPÓŁKA JAWNA,"Wybickiego 8, 41-303 Dąbrowa Górnicza",
apteka,Apteka Arnika mgr farmacji Patrycja Kubicius,"Katowicka 3, 43-426 Dębowiec",
apteka,Apteka św. Barbary mgr farm. Lucjan Matera Spółka z ograniczoną odpowiedzialnością,"Księdza Roboty 76, 44-186 Gierałtowice",
apteka,"""RADAN-FARMA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ","Basztowa 3, 44-100 Gliwice",
apteka,PANACEUM GRAJPER JAGIEŁŁO SPÓŁKA JAWNA,"Bohaterów Getta Warszawskiego 1, 44-100 Gliwice",
apteka,ROKSANA ADAMSKA-JANOCHA,"Czwartaków 18, 44-100 Gliwice",
apteka,EZP SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ,"Dziewanny 2, 44-100 Gliwice",2466011
apteka,"Druga Apteka ""ZDROWIT"" Spółka z ograniczoną odpowiedzialnością","gen. Władysława Andersa 12, 44-121 Gliwice",2466011
apteka,Apteka Staromiejska Spółka z ograniczoną odpowiedzialnością,"Rubinowa 4 A, 44-121 Gliwice",
apteka,FARMACJA POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Jagiellońska 23A, 44-100 Gliwice",2466011
apteka,"Druga Apteka ""ZDROWIT"" Spółka z ograniczoną odpowiedzialnością","Jedności 6, 44-119 Gliwice",
apteka,"Druga Apteka ""ZDROWIT"" Spółka z ograniczoną odpowiedzialnością","ks. Jerzego Popiełuszki 6, 44-109 Gliwice",
apteka,M. NIEDZWIEDZKA 2 SPÓŁKA JAWNA,"Mikołaja Kopernika 16, 44-117 Gliwice",2466011
apteka,Apteka Staromiejska Spółka z ograniczoną odpowiedzialnością,"Kosów 15, 44-100 Gliwice",
apteka,Apteka Staromiejska Spółka z ograniczoną odpowiedzialnością,"Tadeusza Kościuszki 30, 44-100 Gliwice",
apteka,Apteka Staromiejska Spółka z ograniczoną odpowiedzialnością,"Tadeusza Kościuszki 33, 44-100 Gliwice",
apteka,Apteka Staromiejska Spółka z ograniczoną odpowiedzialnością,"Kozielska 135D, 44-121 Gliwice",
apteka,SUPER-PHARM POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Lipowa 1, 44-100 Gliwice",
apteka,MAŁGORZATA KRUK,"Lipowa 42, 44-100 Gliwice",
apteka,"APTEKA PRYWATNA - SPÓŁKA CYWILNA MGR GABRIELA SIUTA, ANDRZEJ SIUTA","Literatów 70, 44-113 Gliwice",
apteka,HELIKON FARMACJA Spółka z ograniczoną odpowiedzialnością,"Łabędzka 26, 44-121 Gliwice",2466011
apteka,ROKSANA ADAMSKA-JANOCHA,"Mikołowska 24, 44-100 Gliwice",
apteka,JOANNA LIKUS,"Nauczycielska 3, 44-100 Gliwice",
apteka,"APTEKA ""DLA CIEBIE"" M. I R. WOŹNIAK SPÓŁKA JAWNA","Odrowążów 65, 44-103 Gliwice",2466011
apteka,PiKS Farm Paulina Siwek,"Stefana Okrzei 6, 44-100 Gliwice",2466011
apteka,"""APTE-MEDICA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ","Opolska 18, 44-100 Gliwice",2466011
apteka,"APTEKA ""TRYNEK"" S.C. DANUTA KORDASZEWSKA, JANUSZ KORDASZEWSKI","Piastowska 9, 44-100 Gliwice",
apteka,"APTEKA ""SALVIA"" PAPRZYCKA MARIA, PAPRZYCKI ALEKSANDER SPÓŁKA CYWILNA","Pliszki 22, 44-100 Gliwice",
apteka,DUOS PHARM Spółka z ograniczoną odpowiedzialnością Spółka Komandytowa,"Rybnicka 207, 44-122 Gliwice",
apteka,"CEFARM ""B"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ","Rynek 1, 44-100 Gliwice",
apteka,Apteka Pro - Pharma Moawia Almasri,"Skarbnika 3, 44-103 Gliwice",
apteka,"Druga Apteka ""ZDROWIT"" Spółka z ograniczoną odpowiedzialnością","Jana III Sobieskiego 2, 44-100 Gliwice",
apteka,"PRZEDSIĘBIORSTWO ZAOPATRZENIA FARMACEUTYCZNEGO ""CEFARM-LUBLIN"" S.A.","Tarnogórska 19, 44-100 Gliwice",
apteka,RENATA ZIĘBA,"Cichociemnych 18, 44-122 Gliwice",
apteka,"CEFARM ""B"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ","Zwycięstwa 15, 44-100 Gliwice",
apteka,"Druga Apteka ""ZDROWIT"" Spółka z ograniczoną odpowiedzialnością","Zwycięstwa 43A, 44-100 Gliwice",
apteka,"""APTE-MEDICA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ","Zygmunta Starego 20, 44-100 Gliwice",
apteka,FARMACJA POLSKA APTEKI GŁÓWNE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Żwirki i Wigury 68, 44-122 Gliwice",2466011
apteka,BEBEROK IRENA,"Boczna 2 D, 43-230 Goczałkowice-Zdrój",
apteka,PSOTA JOLANTA,"Raciborska 48, 44-350 Gorzyce",
apteka,Kamy.Labz - Marcin Kamycki,"Pszczyńska 372, 43-176 Gostyń",2408052
apteka,Joanna Repelowicz,"Zalesie 3, 43-436 Górki Małe",
apteka,Barbara Sablik,"Breńska 2, 43-436 Górki Wielkie",
apteka,mgr farm. Katarzyna Gabryś,"Długa 25B, 43-419 Hażlach",
apteka,MGR FARMACJI PRZEMYSŁAW SUCHARKIEWICZ,"Lubliniecka 43, 42-284 Herby",
apteka,Firma Handlowa Zdrowie mgr farmacji Krzysztof Pudełko,"1475, 43-470 Istebna",
apteka,"""APTEKA NA GÓRNYM BORZE"" MICHAŁ KONIOR I WSPÓLNICY SPÓŁKA JAWNA","Cieszyńska 66, 43-385 Jasienica",2402052
apteka,APTEKA ZDRÓJ BENSZ SPÓŁKA JAWNA,"1 Maja 29, 44-330 Jastrzębie-Zdrój",2467011
apteka,Fajwen Spółka z ograniczoną odpowiedzialnością,"Aleja Jana Pawła II 7, 44-335 Jastrzębie-Zdrój",
apteka,"APTEKA ""POD LWEM"" RYSZARD REZNER SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOŚCIĄ","Aleja Józefa Piłsudskiego 2A, 44-335 Jastrzębie-Zdrój",2467011
apteka,ELFAG-GRZYWOCZ SPÓŁKA JAWNA,"Harcerska 9, 44-335 Jastrzębie-Zdrój",2467011
apteka,LEXFARMA Spółka z ograniczoną odpowiedzialnością,"Komuny Paryskiej 18, 44-338 Jastrzębie-Zdrój",2467011
